iter	RMSE
6331	7882.79624
6332	7880.510525
6333	7879.783996
6334	7877.288138
6335	7874.871759
6336	7874.19111
6337	7870.570795
6338	7866.882396
6339	7865.450059
6340	7862.045916
6341	7859.003701
6342	7856.746925
6343	7854.598767
6344	7853.267359
6345	7849.140126
6346	7845.760472
6347	7842.892263
6348	7841.403604
6349	7839.26899
6350	7838.23921
6351	7837.231237
6352	7834.578956
6353	7834.494857
6354	7830.635733
6355	7829.67675
6356	7826.214198
6357	7824.826203
6358	7823.116968
6359	7819.243218
6360	7817.532994
6361	7814.328709
6362	7813.142681
6363	7809.646045
6364	7807.476383
6365	7806.172427
6366	7803.344781
6367	7801.380697
6368	7801.216976
6369	7801.185698
6370	7798.657472
6371	7797.885496
6372	7795.288342
6373	7792.697852
6374	7791.696084
6375	7787.749749
6376	7785.818675
6377	7784.280443
6378	7784.041992
6379	7783.770226
6380	7780.909077
6381	7779.999777
6382	7779.940542
6383	7778.758931
6384	7777.776045
6385	7777.709952
6386	7777.483342
6387	7774.868892
6388	7773.278076
6389	7773.18256
6390	7771.999799
6391	7771.276427
6392	7768.517867
6393	7767.736519
6394	7761.649982
6395	7759.658385
6396	7758.252344
6397	7753.137124
6398	7751.18196
6399	7748.988283
6400	7748.124922
6401	7745.879917
6402	7744.916842
6403	7743.418586
6404	7741.375434
6405	7738.670486
6406	7736.608895
6407	7730.534556
6408	7729.730109
6409	7725.61458
6410	7720.189257
6411	7716.499865
6412	7715.154869
6413	7713.297602
6414	7711.176688
6415	7710.39934
6416	7710.064597
6417	7709.434051
6418	7706.924294
6419	7704.85691
6420	7703.699101
6421	7699.005666
6422	7698.012308
6423	7697.942904
6424	7696.952232
6425	7693.318387
6426	7693.269957
6427	7692.136057
6428	7691.717056
6429	7689.391889
6430	7685.192084
6431	7683.242181
6432	7682.047537
6433	7679.592466
6434	7676.225658
6435	7671.844314
6436	7669.772161
6437	7667.543559
6438	7665.893525
6439	7663.530829
6440	7660.266428
6441	7657.665456
6442	7654.977916
6443	7654.355026
6444	7651.767994
6445	7647.968711
6446	7643.999822
6447	7642.574303
6448	7638.653493
6449	7638.510915
6450	7637.404886
6451	7635.781943
6452	7635.731163
6453	7634.931113
6454	7633.73288
6455	7631.781187
6456	7631.072202
6457	7629.275368
6458	7626.834813
6459	7622.699082
6460	7621.844898
6461	7620.450471
6462	7618.386008
6463	7618.349523
6464	7616.708806
6465	7615.185819
6466	7612.724626
6467	7611.321156
6468	7610.358359
6469	7607.710755
6470	7605.392599
6471	7602.528251
6472	7600.182222
6473	7600.03878
6474	7599.289808
6475	7598.400451
6476	7596.830933
6477	7596.738534
6478	7596.266076
6479	7595.430436
6480	7593.892683
6481	7592.484333
6482	7591.545322
6483	7588.573041
6484	7587.180525
6485	7587.124703
6486	7584.711706
6487	7581.868756
6488	7581.739474
6489	7579.080847
6490	7576.589175
6491	7575.942603
6492	7575.35232
6493	7568.913282
6494	7568.070177
6495	7567.891921
6496	7566.601597
6497	7564.995746
6498	7564.162874
6499	7559.289121
6500	7555.616499
6501	7552.934539
6502	7552.684912
6503	7550.613732
6504	7546.874687
6505	7546.706648
6506	7546.629295
6507	7545.279324
6508	7542.823454
6509	7542.469393
6510	7541.111663
6511	7539.77562
6512	7539.443618
6513	7536.509845
6514	7536.260202
6515	7535.070687
6516	7532.57957
6517	7531.152676
6518	7527.786599
6519	7525.641703
6520	7523.665016
6521	7522.874598
6522	7522.782765
6523	7521.878675
6524	7520.27453
6525	7519.308764
6526	7514.55971
6527	7513.4166
6528	7512.175907
6529	7512.141425
6530	7510.663551
6531	7509.40666
6532	7509.287431
6533	7508.468069
6534	7507.472746
6535	7505.764704
6536	7504.16003
6537	7501.88538
6538	7498.484399
6539	7497.860344
6540	7496.774826
6541	7490.527579
6542	7488.2741
6543	7486.467361
6544	7483.271337
6545	7483.067815
6546	7482.058429
6547	7481.854135
6548	7480.225482
6549	7479.073106
6550	7477.738607
6551	7477.676778
6552	7475.236814
6553	7473.915324
6554	7473.47562
6555	7472.088231
6556	7468.617747
6557	7466.811618
6558	7463.067638
6559	7460.732797
6560	7458.335297
6561	7455.654641
6562	7451.692796
6563	7450.71375
6564	7449.13804
6565	7448.240007
6566	7445.478598
6567	7445.380938
6568	7441.542813
6569	7440.293505
6570	7439.609387
6571	7434.634837
6572	7432.505456
6573	7431.717082
6574	7430.849617
6575	7428.47844
6576	7426.933106
6577	7423.039882
6578	7420.279002
6579	7416.959197
6580	7415.437385
6581	7411.554027
6582	7407.271784
6583	7406.065101
6584	7403.390352
6585	7401.757427
6586	7400.32693
6587	7395.268387
6588	7393.295566
6589	7391.265781
6590	7387.846962
6591	7385.238955
6592	7383.693603
6593	7383.123846
6594	7380.814297
6595	7378.268614
6596	7375.537582
6597	7372.504968
6598	7367.291709
6599	7365.731354
6600	7362.800674
6601	7362.485141
6602	7360.448942
6603	7356.603626
6604	7356.394346
6605	7352.800156
6606	7350.392035
6607	7348.286968
6608	7347.911579
6609	7346.083843
6610	7344.90096
6611	7342.570124
6612	7338.488905
6613	7336.602456
6614	7333.17011
6615	7328.265591
6616	7325.821074
6617	7323.989612
6618	7323.276166
6619	7321.793171
6620	7320.242113
6621	7315.821847
6622	7315.700359
6623	7314.624537
6624	7313.751744
6625	7312.011655
6626	7309.085027
6627	7305.424178
6628	7304.104084
6629	7302.657322
6630	7300.496418
6631	7297.035239
6632	7295.995092
6633	7294.771977
6634	7292.470636
6635	7292.347074
6636	7292.046218
6637	7289.780852
6638	7288.053709
6639	7286.937843
6640	7285.700451
6641	7285.672017
6642	7284.351348
6643	7282.751924
6644	7280.225831
6645	7278.288435
6646	7275.299538
6647	7272.988332
6648	7272.171846
6649	7269.998501
6650	7268.218024
6651	7267.58563
6652	7265.779737
6653	7262.722027
6654	7261.3614
6655	7260.466292
6656	7260.314323
6657	7259.790305
6658	7259.269994
6659	7259.178597
6660	7254.785645
6661	7251.742712
6662	7245.843067
6663	7243.723503
6664	7241.231431
6665	7239.261498
6666	7235.479793
6667	7232.955547
6668	7229.219834
6669	7226.749638
6670	7223.753628
6671	7220.670583
6672	7218.7666
6673	7216.647103
6674	7212.024619
6675	7210.78169
6676	7209.855557
6677	7208.47354
6678	7206.598749
6679	7202.017749
6680	7201.050441
6681	7198.542145
6682	7196.044405
6683	7194.794798
6684	7193.187392
6685	7192.180639
6686	7190.232341
6687	7190.148757
6688	7187.867136
6689	7186.598971
6690	7183.194043
6691	7178.935355
6692	7177.56459
6693	7174.966624
6694	7173.762404
6695	7168.600609
6696	7166.647767
6697	7164.858445
6698	7163.698832
6699	7162.486539
6700	7159.042215
6701	7158.23503
6702	7158.148023
6703	7154.641425
6704	7153.653903
6705	7150.685418
6706	7148.053164
6707	7145.485197
6708	7143.972345
6709	7142.00058
6710	7141.859064
6711	7140.297471
6712	7138.59003
6713	7137.872907
6714	7136.372004
6715	7134.885462
6716	7133.995084
6717	7132.859215
6718	7130.609269
6719	7128.768098
6720	7128.021711
6721	7125.130776
6722	7124.171932
6723	7121.413285
6724	7116.03507
6725	7114.348504
6726	7112.160245
6727	7109.935296
6728	7108.756854
6729	7106.582769
6730	7105.556655
6731	7104.081644
6732	7103.456313
6733	7102.324346
6734	7101.276858
6735	7099.968995
6736	7098.550766
6737	7094.640801
6738	7090.604699
6739	7086.454405
6740	7084.555478
6741	7081.937805
6742	7081.852492
6743	7080.542949
6744	7079.289662
6745	7077.437511
6746	7075.248731
6747	7073.716478
6748	7071.208145
6749	7070.456884
6750	7070.41781
6751	7069.604246
6752	7068.791113
6753	7065.907356
6754	7064.571561
6755	7060.98098
6756	7058.450149
6757	7055.363617
6758	7055.134265
6759	7054.717537
6760	7053.092539
6761	7050.94245
6762	7048.404121
6763	7048.257954
6764	7045.727181
6765	7041.599219
6766	7037.902552
6767	7035.904732
6768	7033.386914
6769	7031.674657
6770	7031.597218
6771	7031.082197
6772	7028.326589
6773	7027.477678
6774	7026.615802
6775	7024.725521
6776	7022.067968
6777	7020.983931
6778	7016.376684
6779	7015.138705
6780	7014.264618
6781	7013.027188
6782	7012.266885
6783	7011.5999
6784	7011.490564
6785	7010.977674
6786	7009.414889
6787	7006.475913
6788	7006.247943
6789	7003.934984
6790	7003.271543
6791	7000.482835
6792	6999.280795
6793	6997.938416
6794	6996.371888
6795	6995.609966
6796	6993.274389
6797	6991.518205
6798	6991.27832
6799	6990.67512
6800	6986.823064
6801	6986.0022
6802	6984.91689
6803	6981.292713
6804	6981.022332
6805	6978.368463
6806	6976.176725
6807	6973.494964
6808	6972.797236
6809	6969.948835
6810	6968.684404
6811	6967.647938
6812	6965.873875
6813	6964.917956
6814	6961.559814
6815	6960.488031
6816	6958.590656
6817	6957.484994
6818	6955.884893
6819	6952.264109
6820	6951.655784
6821	6947.651339
6822	6946.764562
6823	6945.118114
6824	6943.64024
6825	6943.592832
6826	6940.713448
6827	6938.557743
6828	6934.884287
6829	6933.233168
6830	6932.336957
6831	6928.162626
6832	6926.851715
6833	6924.252879
6834	6921.12811
6835	6918.992952
6836	6912.328179
6837	6911.06275
6838	6909.745751
6839	6908.54227
6840	6906.551849
6841	6905.734595
6842	6902.684062
6843	6901.935454
6844	6899.286367
6845	6896.497592
6846	6895.154884
6847	6895.112816
6848	6893.448946
6849	6891.873869
6850	6891.491914
6851	6890.230276
6852	6888.857057
6853	6887.702752
6854	6887.557012
6855	6887.492398
6856	6886.190233
6857	6885.449849
6858	6882.188802
6859	6880.960953
6860	6879.193538
6861	6876.350885
6862	6874.474475
6863	6874.435769
6864	6873.672006
6865	6872.196287
6866	6871.927799
6867	6870.530523
6868	6868.850725
6869	6866.852181
6870	6863.951238
6871	6863.114153
6872	6859.92479
6873	6857.197244
6874	6856.09968
6875	6854.884536
6876	6852.767492
6877	6851.361739
6878	6848.660394
6879	6847.859577
6880	6847.024531
6881	6845.482266
6882	6845.372452
6883	6845.311637
6884	6843.529998
6885	6841.835278
6886	6840.108712
6887	6836.408759
6888	6833.893939
6889	6832.036834
6890	6829.049879
6891	6827.730243
6892	6827.343353
6893	6826.083892
6894	6825.25372
6895	6825.220959
6896	6824.292185
6897	6822.749545
6898	6820.918461
6899	6820.006168
6900	6818.734742
6901	6817.531371
6902	6814.993463
6903	6813.828129
6904	6811.9014
6905	6811.829221
6906	6808.390161
6907	6806.785548
6908	6805.475854
6909	6802.532092
6910	6800.564092
6911	6797.856016
6912	6797.401657
6913	6795.914137
6914	6791.804814
6915	6790.296746
6916	6787.604252
6917	6785.590697
6918	6784.524189
6919	6782.109425
6920	6778.153879
6921	6775.469139
6922	6774.416151
6923	6774.225202
6924	6771.809147
6925	6770.743791
6926	6768.91454
6927	6768.003259
6928	6766.70189
6929	6765.170197
6930	6763.339852
6931	6762.896666
6932	6762.750922
6933	6761.779104
6934	6760.38992
6935	6758.151512
6936	6756.608634
6937	6756.415854
6938	6755.543432
6939	6754.145042
6940	6753.38907
6941	6750.861451
6942	6750.465893
6943	6750.354019
6944	6749.631437
6945	6745.793725
6946	6744.195991
6947	6743.119639
6948	6742.909947
6949	6741.143074
6950	6739.876299
6951	6739.074547
6952	6737.187194
6953	6736.3646
6954	6736.299816
6955	6733.100517
6956	6732.166346
6957	6730.423611
6958	6727.914292
6959	6725.073104
6960	6724.525595
6961	6722.373435
6962	6721.905977
6963	6720.168606
6964	6716.698989
6965	6716.324407
6966	6714.202802
6967	6713.144224
6968	6709.65002
6969	6707.00907
6970	6706.053819
6971	6703.075156
6972	6700.74444
6973	6696.905259
6974	6691.925087
6975	6690.689726
6976	6689.80503
6977	6688.287222
6978	6687.017425
6979	6685.570589
6980	6684.067912
6981	6683.391162
6982	6681.443671
6983	6678.448376
6984	6675.34135
6985	6674.271409
6986	6672.409046
6987	6671.916672
6988	6671.577265
6989	6670.834299
6990	6667.300624
6991	6665.508528
6992	6664.472245
6993	6662.2805
6994	6661.2284
6995	6656.994048
6996	6655.130217
6997	6652.450445
6998	6652.383933
6999	6651.174678
7000	6650.704701
7001	6649.911118
7002	6648.35304
7003	6648.25427
7004	6646.986602
7005	6645.29482
7006	6645.035713
7007	6641.264104
7008	6638.920756
7009	6637.373076
7010	6634.610417
7011	6633.62429
7012	6631.561359
7013	6630.027765
7014	6627.570184
7015	6625.428074
7016	6623.125469
7017	6620.677319
7018	6618.792985
7019	6617.786232
7020	6615.710071
7021	6614.931647
7022	6613.292922
7023	6610.46965
7024	6607.778108
7025	6606.218321
7026	6604.974355
7027	6603.641019
7028	6600.624952
7029	6599.002679
7030	6598.956681
7031	6597.983722
7032	6595.617856
7033	6594.669846
7034	6593.409375
7035	6590.684103
7036	6588.740324
7037	6588.693326
7038	6587.209591
7039	6584.030475
7040	6582.255316
7041	6580.533902
7042	6575.959853
7043	6574.631958
7044	6573.254178
7045	6572.821562
7046	6571.017792
7047	6569.20311
7048	6568.019995
7049	6567.357998
7050	6566.392178
7051	6565.696927
7052	6564.153337
7053	6561.821266
7054	6560.796865
7055	6558.961501
7056	6558.329173
7057	6557.183243
7058	6556.083328
7059	6553.326165
7060	6551.659978
7061	6549.058106
7062	6548.237374
7063	6546.605984
7064	6545.501732
7065	6544.137787
7066	6538.967274
7067	6535.801335
7068	6533.056758
7069	6531.612265
7070	6531.53895
7071	6528.668087
7072	6528.474076
7073	6527.17679
7074	6527.143008
7075	6525.476348
7076	6525.403145
7077	6525.29905
7078	6523.679187
7079	6521.809365
7080	6521.772299
7081	6519.632975
7082	6518.662149
7083	6517.895884
7084	6516.537514
7085	6515.135902
7086	6513.434705
7087	6512.510111
7088	6511.757039
7089	6511.072973
7090	6509.96877
7091	6507.9784
7092	6507.201621
7093	6506.238392
7094	6504.878468
7095	6502.237592
7096	6502.161662
7097	6498.944078
7098	6496.625141
7099	6494.923054
7100	6494.882509
7101	6491.289972
7102	6488.873223
7103	6488.021208
7104	6486.502504
7105	6485.708105
7106	6484.763327
7107	6483.46866
7108	6481.521078
7109	6477.985832
7110	6476.83272
7111	6475.323275
7112	6474.46298
7113	6473.986777
7114	6472.272535
7115	6472.217002
7116	6471.720247
7117	6468.063714
7118	6465.655697
7119	6464.513565
7120	6464.480623
7121	6463.413757
7122	6461.434556
7123	6460.620332
7124	6456.605241
7125	6455.351963
7126	6452.289284
7127	6451.229277
7128	6449.677732
7129	6445.211988
7130	6443.847423
7131	6443.796852
7132	6443.116266
7133	6442.267571
7134	6439.617427
7135	6439.457958
7136	6435.76016
7137	6435.24509
7138	6431.725901
7139	6428.126836
7140	6428.062855
7141	6427.980619
7142	6425.790458
7143	6425.408666
7144	6424.769106
7145	6424.253478
7146	6423.028309
7147	6420.059706
7148	6419.633329
7149	6415.989739
7150	6414.718348
7151	6412.492244
7152	6411.477025
7153	6410.423095
7154	6408.513692
7155	6408.111969
7156	6406.828401
7157	6406.563937
7158	6405.234295
7159	6404.622102
7160	6403.556511
7161	6401.535746
7162	6400.873158
7163	6400.767745
7164	6398.714069
7165	6395.64729
7166	6393.810435
7167	6393.777489
7168	6393.224082
7169	6390.975898
7170	6387.926883
7171	6385.127613
7172	6384.549421
7173	6382.215538
7174	6382.177164
7175	6380.260813
7176	6379.970957
7177	6379.04802
7178	6377.904964
7179	6376.700056
7180	6373.612035
7181	6370.981192
7182	6368.800011
7183	6366.247288
7184	6362.797515
7185	6360.876026
7186	6360.817857
7187	6358.090187
7188	6356.589672
7189	6354.682353
7190	6353.830479
7191	6353.054321
7192	6350.220271
7193	6349.813256
7194	6345.974538
7195	6342.562681
7196	6341.820914
7197	6340.67484
7198	6337.535542
7199	6335.619128
7200	6334.328328
7201	6332.615965
7202	6332.552584
7203	6332.451432
7204	6330.154182
7205	6328.67558
7206	6326.437077
7207	6324.828795
7208	6323.110399
7209	6321.80757
7210	6320.260989
7211	6318.353033
7212	6317.706606
7213	6317.682615
7214	6317.305512
7215	6315.932448
7216	6314.956826
7217	6312.075389
7218	6310.663315
7219	6309.636445
7220	6306.883626
7221	6305.249602
7222	6303.469801
7223	6302.539308
7224	6301.097372
7225	6299.176392
7226	6298.356377
7227	6295.67746
7228	6293.397766
7229	6291.843724
7230	6291.002202
7231	6290.960917
7232	6288.955745
7233	6287.864292
7234	6286.515539
7235	6285.037779
7236	6284.371654
7237	6283.732658
7238	6282.734241
7239	6279.957507
7240	6276.50225
7241	6274.926752
7242	6274.111108
7243	6273.053008
7244	6271.880406
7245	6270.548369
7246	6268.430588
7247	6266.799039
7248	6264.715483
7249	6264.684544
7250	6262.111598
7251	6261.049569
7252	6259.564966
7253	6259.541769
7254	6259.495237
7255	6259.456252
7256	6257.080079
7257	6256.977227
7258	6256.932921
7259	6255.26136
7260	6254.49078
7261	6251.457938
7262	6250.321477
7263	6249.452937
7264	6247.648307
7265	6243.225404
7266	6241.959891
7267	6238.640917
7268	6237.606712
7269	6233.75674
7270	6232.725459
7271	6232.690983
7272	6231.163522
7273	6228.706667
7274	6227.911411
7275	6225.938434
7276	6224.056776
7277	6220.817
7278	6218.634704
7279	6217.125554
7280	6215.380772
7281	6214.182787
7282	6212.319844
7283	6211.584177
7284	6208.942035
7285	6207.651591
7286	6206.729301
7287	6204.494467
7288	6202.79545
7289	6201.693536
7290	6200.611951
7291	6197.805973
7292	6195.057515
7293	6193.692913
7294	6192.442786
7295	6191.014469
7296	6189.921494
7297	6188.134719
7298	6186.432417
7299	6183.819243
7300	6181.125146
7301	6179.769275
7302	6178.336619
7303	6177.40124
7304	6176.034702
7305	6173.82152
7306	6171.410402
7307	6168.539073
7308	6166.891344
7309	6165.765227
7310	6164.409113
7311	6164.141277
7312	6162.778614
7313	6159.576452
7314	6157.884877
7315	6156.767261
7316	6155.112258
7317	6153.166547
7318	6152.75571
7319	6151.650687
7320	6149.047498
7321	6148.186761
7322	6148.170772
7323	6145.413263
7324	6144.27712
7325	6142.340523
7326	6142.254309
7327	6140.100433
7328	6138.38463
7329	6137.679489
7330	6136.408604
7331	6135.69444
7332	6135.661859
7333	6135.527152
7334	6135.483232
7335	6135.20285
7336	6133.151444
7337	6131.173666
7338	6129.508606
7339	6128.612681
7340	6126.706611
7341	6124.577067
7342	6122.456853
7343	6121.751798
7344	6120.55272
7345	6120.398825
7346	6118.84273
7347	6116.686221
7348	6115.952669
7349	6114.350211
7350	6112.903125
7351	6110.211497
7352	6109.187691
7353	6106.951987
7354	6104.973267
7355	6104.158623
7356	6103.186994
7357	6102.054461
7358	6100.923732
7359	6099.902889
7360	6097.880815
7361	6097.149307
7362	6095.641701
7363	6093.304534
7364	6090.431411
7365	6088.061098
7366	6086.354178
7367	6085.939611
7368	6085.433174
7369	6083.58543
7370	6083.186705
7371	6082.586358
7372	6082.347999
7373	6080.416598
7374	6077.516738
7375	6073.956374
7376	6072.363192
7377	6070.463439
7378	6070.427883
7379	6069.042493
7380	6068.55292
7381	6066.469068
7382	6064.617221
7383	6063.30279
7384	6061.353939
7385	6060.775977
7386	6058.743695
7387	6056.452713
7388	6055.271006
7389	6054.021215
7390	6051.813294
7391	6051.517192
7392	6049.534502
7393	6047.543806
7394	6046.613095
7395	6044.767653
7396	6044.071284
7397	6043.005815
7398	6042.116173
7399	6040.783957
7400	6039.633657
7401	6039.601084
7402	6037.977023
7403	6036.867276
7404	6035.686318
7405	6034.478099
7406	6033.30691
7407	6032.450033
7408	6031.987657
7409	6030.758776
7410	6029.843953
7411	6027.843967
7412	6026.69049
7413	6024.865955
7414	6023.497952
7415	6023.090587
7416	6021.220195
7417	6020.592855
7418	6019.87261
7419	6018.670018
7420	6015.335591
7421	6013.221174
7422	6012.085055
7423	6010.847648
7424	6010.630579
7425	6009.611162
7426	6008.221713
7427	6006.612428
7428	6005.071264
7429	6002.689238
7430	6001.738187
7431	6001.142715
7432	6000.290908
7433	5998.93552
7434	5997.132146
7435	5996.377411
7436	5995.221782
7437	5993.637803
7438	5993.111939
7439	5992.442346
7440	5991.232145
7441	5990.966017
7442	5989.294637
7443	5986.029189
7444	5984.810686
7445	5982.997944
7446	5982.109073
7447	5981.235475
7448	5980.192004
7449	5979.205324
7450	5978.435227
7451	5977.141955
7452	5974.661967
7453	5973.016259
7454	5967.631165
7455	5967.18754
7456	5967.145044
7457	5966.643793
7458	5964.397933
7459	5962.430353
7460	5958.719277
7461	5956.365456
7462	5954.612109
7463	5953.142192
7464	5951.632093
7465	5950.399953
7466	5949.660983
7467	5948.006813
7468	5947.949313
7469	5947.057297
7470	5945.983803
7471	5944.643844
7472	5944.340208
7473	5943.422873
7474	5942.405298
7475	5940.675444
7476	5940.39018
7477	5939.633775
7478	5939.000069
7479	5938.955617
7480	5937.838372
7481	5934.895378
7482	5934.025194
7483	5933.204164
7484	5931.6605
7485	5930.836124
7486	5930.614955
7487	5929.859348
7488	5927.480294
7489	5926.370185
7490	5924.981494
7491	5922.475249
7492	5920.505581
7493	5918.753976
7494	5916.794857
7495	5916.190712
7496	5914.626188
7497	5914.478126
7498	5914.057127
7499	5912.013736
7500	5910.82622
7501	5910.452927
7502	5907.364292
7503	5905.709812
7504	5904.329157
7505	5901.263869
7506	5899.738592
7507	5899.690974
7508	5896.707768
7509	5895.00795
7510	5892.979256
7511	5892.93934
7512	5890.933252
7513	5889.781824
7514	5889.161303
7515	5886.848999
7516	5886.65669
7517	5884.802917
7518	5884.117176
7519	5884.054872
7520	5883.566412
7521	5881.174879
7522	5879.244445
7523	5878.087356
7524	5876.980408
7525	5873.276668
7526	5872.024819
7527	5869.957129
7528	5867.218802
7529	5866.521626
7530	5865.221714
7531	5862.661261
7532	5860.079538
7533	5859.809681
7534	5859.54201
7535	5858.069902
7536	5857.741787
7537	5854.271713
7538	5852.731206
7539	5851.581277
7540	5849.587394
7541	5848.797862
7542	5846.610477
7543	5845.524477
7544	5845.471023
7545	5844.02908
7546	5842.82912
7547	5840.804031
7548	5840.783761
7549	5839.572425
7550	5838.003629
7551	5836.999341
7552	5834.807031
7553	5834.636013
7554	5833.050051
7555	5832.243848
7556	5830.988657
7557	5830.258845
7558	5829.373883
7559	5829.325399
7560	5828.256072
7561	5827.20747
7562	5825.611564
7563	5825.219522
7564	5823.041879
7565	5820.844213
7566	5819.355013
7567	5817.412523
7568	5816.96256
7569	5815.776666
7570	5813.479172
7571	5809.95035
7572	5808.936878
7573	5808.214119
7574	5807.867117
7575	5805.371604
7576	5804.731586
7577	5803.451013
7578	5801.077406
7579	5800.244989
7580	5798.781877
7581	5796.070975
7582	5794.379193
7583	5792.091675
7584	5789.390239
7585	5786.659739
7586	5784.955897
7587	5783.622142
7588	5783.12208
7589	5781.358422
7590	5780.40065
7591	5778.889953
7592	5778.241087
7593	5777.026698
7594	5776.515508
7595	5775.065233
7596	5771.382661
7597	5771.33431
7598	5770.8519
7599	5769.225936
7600	5768.069832
7601	5764.495196
7602	5763.729558
7603	5762.737219
7604	5760.413995
7605	5759.286443
7606	5759.023688
7607	5758.854604
7608	5758.80212
7609	5752.844373
7610	5752.780182
7611	5752.025248
7612	5750.941404
7613	5750.919453
7614	5749.857093
7615	5746.625497
7616	5744.380092
7617	5743.271714
7618	5742.819048
7619	5741.762383
7620	5740.250067
7621	5738.58704
7622	5737.846727
7623	5736.874947
7624	5735.285442
7625	5733.959467
7626	5733.101825
7627	5730.698803
7628	5730.448003
7629	5727.906202
7630	5727.472086
7631	5725.680944
7632	5724.134886
7633	5724.07864
7634	5723.890232
7635	5722.718545
7636	5722.672102
7637	5722.35515
7638	5721.97092
7639	5719.56803
7640	5718.399075
7641	5718.196566
7642	5716.552751
7643	5714.488216
7644	5712.507637
7645	5712.446127
7646	5710.29639
7647	5708.170214
7648	5706.680256
7649	5704.348299
7650	5701.611659
7651	5699.739641
7652	5699.058685
7653	5698.264128
7654	5696.455502
7655	5693.016132
7656	5691.639896
7657	5691.376064
7658	5688.546305
7659	5687.725613
7660	5687.522898
7661	5686.268691
7662	5685.184314
7663	5684.329855
7664	5683.190529
7665	5681.337337
7666	5681.249994
7667	5680.491892
7668	5678.606049
7669	5677.564031
7670	5675.984662
7671	5675.002448
7672	5673.72278
7673	5671.543578
7674	5671.244907
7675	5669.554792
7676	5668.024878
7677	5667.855673
7678	5665.152195
7679	5664.323233
7680	5663.632162
7681	5660.131464
7682	5659.97036
7683	5658.467023
7684	5656.719423
7685	5654.61813
7686	5653.878208
7687	5653.838903
7688	5652.45462
7689	5651.400097
7690	5649.947846
7691	5647.739877
7692	5647.002275
7693	5645.574389
7694	5644.767711
7695	5643.650719
7696	5641.115025
7697	5640.828679
7698	5640.792597
7699	5638.561745
7700	5636.585625
7701	5634.943277
7702	5631.225242
7703	5630.106274
7704	5628.429529
7705	5627.529794
7706	5626.768652
7707	5625.861424
7708	5625.187645
7709	5624.06754
7710	5622.0151
7711	5621.276537
7712	5617.709435
7713	5615.854059
7714	5614.323598
7715	5612.755898
7716	5611.417467
7717	5610.406953
7718	5609.043984
7719	5607.339462
7720	5605.259193
7721	5604.304419
7722	5602.14527
7723	5601.645956
7724	5600.751445
7725	5598.282037
7726	5596.698863
7727	5595.049287
7728	5592.094536
7729	5590.89829
7730	5590.370899
7731	5587.685825
7732	5586.722498
7733	5585.846323
7734	5585.537166
7735	5585.455578
7736	5585.418861
7737	5584.181548
7738	5583.215499
7739	5582.699348
7740	5581.358697
7741	5580.651387
7742	5578.018526
7743	5577.160247
7744	5576.869465
7745	5576.848102
7746	5575.873753
7747	5574.072142
7748	5572.634185
7749	5572.011111
7750	5570.131525
7751	5568.426759
7752	5566.25648
7753	5564.03217
7754	5561.815475
7755	5561.132528
7756	5560.395221
7757	5559.793676
7758	5557.589851
7759	5557.549472
7760	5557.06845
7761	5556.542802
7762	5553.549911
7763	5553.239768
7764	5550.319204
7765	5549.048178
7766	5548.306482
7767	5547.581973
7768	5546.134373
7769	5546.060765
7770	5545.316256
7771	5544.693778
7772	5544.104068
7773	5542.98022
7774	5541.908875
7775	5540.421945
7776	5539.002343
7777	5537.064347
7778	5535.72436
7779	5534.028521
7780	5531.821473
7781	5531.087191
7782	5530.304954
7783	5529.318703
7784	5528.236713
7785	5526.90707
7786	5524.420838
7787	5522.007497
7788	5521.5464
7789	5520.306466
7790	5517.848329
7791	5517.134071
7792	5515.087202
7793	5514.493904
7794	5512.312818
7795	5511.895704
7796	5510.58734
7797	5509.037024
7798	5507.873024
7799	5506.432914
7800	5503.949224
7801	5502.424873
7802	5502.102856
7803	5498.908749
7804	5498.4735
7805	5494.9405
7806	5493.801944
7807	5492.675535
7808	5492.64487
7809	5491.223607
7810	5490.898006
7811	5489.19149
7812	5487.320835
7813	5485.6531
7814	5484.535612
7815	5481.643419
7816	5481.612013
7817	5480.474284
7818	5478.737666
7819	5477.924847
7820	5476.993353
7821	5474.501632
7822	5473.35124
7823	5470.972649
7824	5469.425159
7825	5467.323374
7826	5466.481456
7827	5465.230598
7828	5465.162627
7829	5464.245767
7830	5463.481143
7831	5460.279443
7832	5457.92446
7833	5456.291712
7834	5453.942872
7835	5453.426788
7836	5453.391979
7837	5453.056083
7838	5452.569794
7839	5452.541051
7840	5452.500379
7841	5450.33294
7842	5449.268208
7843	5445.511692
7844	5443.168098
7845	5441.519122
7846	5440.04541
7847	5438.685733
7848	5436.044537
7849	5433.970956
7850	5431.973943
7851	5431.635936
7852	5428.910616
7853	5428.753323
7854	5427.708678
7855	5426.987821
7856	5425.779651
7857	5424.668913
7858	5424.629079
7859	5424.596982
7860	5424.340505
7861	5422.461088
7862	5420.652231
7863	5418.482934
7864	5416.767427
7865	5415.859896
7866	5414.78499
7867	5409.826373
7868	5407.700433
7869	5405.600725
7870	5404.682686
7871	5403.59452
7872	5403.528643
7873	5402.714557
7874	5401.906658
7875	5400.19852
7876	5398.452477
7877	5396.366312
7878	5395.655517
7879	5394.917433
7880	5394.636356
7881	5394.332705
7882	5393.211083
7883	5392.718196
7884	5391.685562
